1 | 106239
2 | 318718
3 | 159359
4 | 478078
5 | 239039
6 | 717118
7 | 358559
8 | 1075678
9 | 537839
10 | 1613518
11 | 806759
12 | 2420278
13 | 1210139
14 | 3630418
15 | 1815209
16 | 5445628
17 | 2722814
18 | 1361407
19 | 4084222
20 | 2042111
21 | 6126334
22 | 3063167
23 | 9189502
24 | 4594751
25 | 13784254
26 | 6892127
27 | 20676382
28 | 10338191
29 | 31014574
30 | 15507287
31 | 46521862
32 | 23260931
33 | 69782794
34 | 34891397
35 | 104674192
36 | 52337096
37 | 26168548
38 | 13084274
39 | 6542137
40 | 19626412
41 | 9813206
42 | 4906603
43 | 14719810
44 | 7359905
45 | 22079716
46 | 11039858
47 | 5519929
48 | 16559788
49 | 8279894
50 | 4139947
51 | 12419842
52 | 6209921
53 | 18629764
54 | 9314882
55 | 4657441
56 | 13972324
57 | 6986162
58 | 3493081
59 | 10479244
60 | 5239622
61 | 2619811
62 | 7859434
63 | 3929717
64 | 11789152
65 | 5894576
66 | 2947288
67 | 1473644
68 | 736822
69 | 368411
70 | 1105234
71 | 552617
72 | 1657852
73 | 828926
74 | 414463
75 | 1243390
76 | 621695
77 | 1865086
78 | 932543
79 | 2797630
80 | 1398815
81 | 4196446
82 | 2098223
83 | 6294670
84 | 3147335
85 | 9442006
86 | 4721003
87 | 14163010
88 | 7081505
89 | 21244516
90 | 10622258
91 | 5311129
92 | 15933388
93 | 7966694
94 | 3983347
95 | 11950042
96 | 5975021
97 | 17925064
98 | 8962532
99 | 4481266
100 | 2240633
101 | 6721900
102 | 3360950
103 | 1680475
104 | 5041426
105 | 2520713
106 | 7562140
107 | 3781070
108 | 1890535
109 | 5671606
110 | 2835803
111 | 8507410
112 | 4253705
113 | 12761116
114 | 6380558
115 | 3190279
116 | 9570838
117 | 4785419
118 | 14356258
119 | 7178129
120 | 21534388
121 | 10767194
122 | 5383597
123 | 16150792
124 | 8075396
125 | 4037698
126 | 2018849
127 | 6056548
128 | 3028274
129 | 1514137
130 | 4542412
131 | 2271206
132 | 1135603
133 | 3406810
134 | 1703405
135 | 5110216
136 | 2555108
137 | 1277554
138 | 638777
139 | 1916332
140 | 958166
141 | 479083
142 | 1437250
143 | 718625
144 | 2155876
145 | 1077938
146 | 538969
147 | 1616908
148 | 808454
149 | 404227
150 | 1212682
151 | 606341
152 | 1819024
153 | 909512
154 | 454756
155 | 227378
156 | 113689
157 | 341068
158 | 170534
159 | 85267
160 | 255802
161 | 127901
162 | 383704
163 | 191852
164 | 95926
165 | 47963
166 | 143890
167 | 71945
168 | 215836
169 | 107918
170 | 53959
171 | 161878
172 | 80939
173 | 242818
174 | 121409
175 | 364228
176 | 182114
177 | 91057
178 | 273172
179 | 136586
180 | 68293
181 | 204880
182 | 102440
183 | 51220
184 | 25610
185 | 12805
186 | 38416
187 | 19208
188 | 9604
189 | 4802
190 | 2401
191 | 7204
192 | 3602
193 | 1801
194 | 5404
195 | 2702
196 | 1351
197 | 4054
198 | 2027
199 | 6082
200 | 3041
201 | 9124
202 | 4562
203 | 2281
204 | 6844
205 | 3422
206 | 1711
207 | 5134
208 | 2567
209 | 7702
210 | 3851
211 | 11554
212 | 5777
213 | 17332
214 | 8666
215 | 4333
216 | 13000
217 | 6500
218 | 3250
219 | 1625
220 | 4876
221 | 2438
222 | 1219
223 | 3658
224 | 1829
225 | 5488
226 | 2744
227 | 1372
228 | 686
229 | 343
230 | 1030
231 | 515
232 | 1546
233 | 773
234 | 2320
235 | 1160
236 | 580
237 | 290
238 | 145
239 | 436
240 | 218
241 | 109
242 | 328
243 | 164
244 | 82
245 | 41
246 | 124
247 | 62
248 | 31
249 | 94
250 | 47
251 | 142
252 | 71
253 | 214
254 | 107
255 | 322
256 | 161
257 | 484
258 | 242
259 | 121
260 | 364
261 | 182
262 | 91
263 | 274
264 | 137
265 | 412
266 | 206
267 | 103
268 | 310
269 | 155
270 | 466
271 | 233
272 | 700
273 | 350
274 | 175
275 | 526
276 | 263
277 | 790
278 | 395
279 | 1186
280 | 593
281 | 1780
282 | 890
283 | 445
284 | 1336
285 | 668
286 | 334
287 | 167
288 | 502
289 | 251
290 | 754
291 | 377
292 | 1132
293 | 566
294 | 283
295 | 850
296 | 425
297 | 1276
298 | 638
299 | 319
300 | 958
301 | 479
302 | 1438
303 | 719
304 | 2158
305 | 1079
306 | 3238
307 | 1619
308 | 4858
309 | 2429
310 | 7288
311 | 3644
312 | 1822
313 | 911
314 | 2734
315 | 1367
316 | 4102
317 | 2051
318 | 6154
319 | 3077
320 | 9232
321 | 4616
322 | 2308
323 | 1154
324 | 577
325 | 1732
326 | 866
327 | 433
328 | 1300
329 | 650
330 | 325
331 | 976
332 | 488
333 | 244
334 | 122
335 | 61
336 | 184
337 | 92
338 | 46
339 | 23
340 | 70
341 | 35
342 | 106
343 | 53
344 | 160
345 | 80
346 | 40
347 | 20
348 | 10
349 | 5
350 | 16
351 | 8
352 | 4
353 | 2
354 | 1
